"datayear"	"uniqidnew"	"shelter_1"	"shelter_2"	"shelter_3"	"tenure_1"	"tenure_2"	"tenure_3"	"singlepar_1"	"singlepar_2"	"singlepar_3"	"numadults_1"	"numadults_2"	"numadults_3"	"numkids_1"	"numkids_2"	"numkids_3"	"acctype_1"	"acctype_2"	"acctype_3"	"agehigh_1"	"agehigh_2"	"agehigh_3"	"empstathigh_1"	"empstathigh_2"	"empstathigh_3"	"ethnichigh_1"	"ethnichigh_2"	"ethnichigh_3"	"sochigh_1"	"sochigh_2"	"sochigh_3"	"datayear_1"	"datayear_2"	"datayear_3"
16	"170755.53"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	46	9	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"170954.78"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	72	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"171220.29"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	4	2	2	48	9	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"171226.2"	0	0	0	2	1	1	0	0	0	4	3	2	0	0	0	2	1	1	49	9	2	3	2	1	1	1	1	6	4	1	16	1	1
16	"171750.35"	0	0	0	6	3	3	0	0	0	1	1	-888	0	0	0	1	1	1	28	5	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"171794.88"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	55	11	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"171802.37"	0	0	0	3	2	2	0	0	0	2	2	1	2	2	1	4	2	2	32	6	1	2	1	1	1	1	1	1	1	1	16	1	1
16	"172197.37"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	44	8	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"172238.66"	0	0	0	5	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	24	4	1	6	4	3	1	1	1	7	2	1	16	1	1
16	"172347.69"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	57	11	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"172395.71"	0	0	0	3	2	2	1	1	1	1	1	-888	0	0	0	4	2	2	18	3	0	7	5	3	1	1	1	7	2	1	16	1	1
16	"172655.9"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	68	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"172662.81"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	4	2	2	56	11	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"172698.28"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	2	1	1	66	13	3	5	3	3	1	1	1	4	2	1	16	1	1
16	"172808.37"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	53	10	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"173721.41"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"173824.08"	0	0	0	3	2	2	1	1	1	1	1	-888	1	1	1	2	1	1	24	4	1	7	5	3	1	1	1	9	4	1	16	1	1
16	"173906.21"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	62	12	3	1	1	1	1	1	1	6	4	1	16	1	1
16	"173959.85"	0	0	0	3	2	2	1	1	1	1	1	-888	1	1	1	2	1	1	49	9	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"174247.52"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	4	2	2	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"174326.41"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	30	6	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"174425.53"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	74	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"174709.33"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	49	9	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"174852.25"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	3	1	1	30	6	1	1	1	1	1	1	1	5	3	1	16	1	1
16	"175023.18"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	1	1	1	79	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"175498.62"	0	0	0	4	2	2	0	0	0	2	2	1	2	2	1	1	1	1	54	10	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"175521.18"	1	1	1	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	71	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"175871.89"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	32	6	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"175925.33"	0	0	0	2	1	1	1	1	1	1	1	-888	1	1	1	3	1	1	43	8	2	2	1	1	1	1	1	4	2	1	16	1	1
16	"176022.49"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	1	1	1	1	1	1	1	1	1	16	1	1
16	"176298.96"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	69	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"176648.95"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	68	13	3	2	1	1	1	1	1	1	1	1	16	1	1
16	"177127.43"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	61	12	3	1	1	1	1	1	1	2	1	1	16	1	1
16	"177369.63"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	62	12	3	1	1	1	1	1	1	4	2	1	16	1	1
16	"177496.5"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	67	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"177610.58"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	39	7	1	1	1	1	1	1	1	1	1	1	16	1	1
16	"177698.84"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	57	11	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"177832.37"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	78	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"177902.59"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	1	1	1	35	7	1	2	1	1	1	1	1	6	4	1	16	1	1
16	"177955.54"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	46	9	2	3	2	1	1	1	1	5	3	1	16	1	1
16	"178082.6"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	4	2	2	49	9	2	2	1	1	1	1	1	6	4	1	16	1	1
16	"178121.76"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	2	1	1	59	11	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"178370.16"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	61	12	3	7	5	3	1	1	1	0	0	1	16	1	1
16	"178472.23"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	37	7	1	1	1	1	1	1	1	5	3	1	16	1	1
16	"178505.48"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	52	10	2	4	5	2	1	1	1	0	0	1	16	1	1
16	"178583.06"	0	0	0	2	1	1	0	0	0	3	3	2	3	3	1	1	1	1	44	8	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"178692.92"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	57	11	2	4	5	2	1	1	1	0	0	1	16	1	1
16	"178819.92"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	74	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"178842.15"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	70	14	3	5	3	3	1	1	1	4	2	1	16	1	1
16	"179382.89"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"179931.27"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	62	12	3	2	1	1	1	1	1	4	2	1	16	1	1
16	"179941.9"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	63	12	3	1	1	1	1	1	1	8	3	1	16	1	1
16	"179943.69"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	55	11	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"180135.57"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	9	4	1	16	1	1
16	"180300.12"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	52	10	2	2	1	1	1	1	1	5	3	1	16	1	1
16	"180526.61"	0	0	0	2	1	1	1	1	1	1	1	-888	2	2	1	2	1	1	31	6	1	1	1	1	1	1	1	6	4	1	16	1	1
16	"180568.12"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	54	10	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"180627.34"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	3	1	1	38	7	1	1	1	1	1	1	1	8	3	1	16	1	1
16	"180933.97"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	50	10	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"181064.23"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	4	2	2	41	8	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"181066.87"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	24	4	1	6	4	3	1	1	1	0	0	1	16	1	1
16	"181324.4"	0	0	0	4	2	2	0	0	0	3	3	2	1	1	1	2	1	1	52	10	2	1	1	1	1	1	1	9	4	1	16	1	1
16	"181461.77"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	20	4	1	6	4	3	1	1	1	6	4	1	16	1	1
16	"181468.39"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	19	3	0	1	1	1	1	1	1	6	4	1	16	1	1
16	"181514.97"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	73	14	3	2	1	1	1	1	1	1	1	1	16	1	1
16	"181774.94"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"181792.26"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	23	4	1	4	5	2	1	1	1	9	4	1	16	1	1
16	"181991.76"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	54	10	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"182165.28"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	33	6	1	1	1	1	1	1	1	5	3	1	16	1	1
16	"182243.71"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	61	12	3	1	1	1	1	1	1	7	2	1	16	1	1
16	"182421.64"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	2	1	1	38	7	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"182534.9"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"182753.5"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	58	11	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"183025.55"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	73	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"183132.91"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	67	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"183216.92"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	3	1	1	50	10	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"183302.26"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"183629.95"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"183774.72"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	75	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"184296.72"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	3	1	1	38	7	1	1	1	1	1	1	1	7	2	1	16	1	1
16	"184302.73"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	63	12	3	5	3	3	1	1	1	6	4	1	16	1	1
16	"184344.14"	0	0	0	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	44	8	2	2	1	1	1	1	1	2	1	1	16	1	1
16	"184541.25"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	25	5	1	1	1	1	1	1	1	9	4	1	16	1	1
16	"184658.31"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	58	11	2	4	5	2	1	1	1	0	0	1	16	1	1
16	"184907.33"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	66	13	3	5	3	3	1	1	1	2	1	1	16	1	1
16	"185120.02"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	2	1	1	49	9	2	1	1	1	1	1	1	4	2	1	16	1	1
16	"185136.18"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	44	8	2	3	2	1	1	1	1	8	3	1	16	1	1
16	"185190.58"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	1	1	1	58	11	2	3	2	1	1	1	1	2	1	1	16	1	1
16	"185231.05"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	3	1	1	40	8	2	2	1	1	1	1	1	6	4	1	16	1	1
16	"185396.2"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	79	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"185406.42"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	63	12	3	1	1	1	1	1	1	8	3	1	16	1	1
16	"186041.64"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	3	1	1	55	11	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"186208.56"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	69	13	3	5	3	3	1	1	1	2	1	1	16	1	1
16	"186424.88"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	61	12	3	2	1	1	1	1	1	8	3	1	16	1	1
16	"186456.95"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	49	9	2	1	1	1	2	1	1	3	2	1	16	1	1
16	"186585.28"	0	0	0	3	2	2	1	1	1	1	1	-888	0	0	0	3	1	1	23	4	1	7	5	3	1	1	1	0	0	1	16	1	1
16	"186766.46"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	28	5	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"186792.47"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	1	1	1	1	1	1	3	2	1	16	1	1
16	"186850.24"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	70	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"187087.09"	0	0	0	2	1	1	0	0	0	4	3	2	1	1	1	3	1	1	42	8	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"187133.17"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	64	12	3	1	1	1	1	1	1	9	4	1	16	1	1
16	"187653.47"	0	0	0	4	2	2	1	1	1	1	1	-888	2	2	1	4	2	2	31	6	1	2	1	1	1	1	1	9	4	1	16	1	1
16	"187660.71"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	65	13	3	3	2	1	1	1	1	5	3	1	16	1	1
16	"187852.63"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	69	13	3	1	1	1	1	1	1	8	3	1	16	1	1
16	"188094.69"	0	0	0	2	1	1	0	0	0	3	3	2	0	0	0	3	1	1	33	6	1	1	1	1	1	1	1	8	3	1	16	1	1
16	"188351.87"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	68	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"188405"	0	0	0	1	1	1	0	0	0	3	3	2	1	1	1	1	1	1	49	9	2	3	2	1	1	1	1	5	3	1	16	1	1
16	"188730.03"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	66	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"188738.13"	0	0	0	5	2	2	1	1	1	1	1	-888	0	0	0	3	1	1	27	5	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"189646.06"	0	0	0	5	2	2	0	0	0	3	3	2	0	0	0	1	1	1	65	13	3	1	1	1	1	1	1	1	1	1	16	1	1
16	"189795.84"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	30	6	1	3	2	1	1	1	1	9	4	1	16	1	1
16	"190035.16"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	50	10	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"190133.88"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	4	2	2	35	7	1	1	1	1	1	1	1	4	2	1	16	1	1
16	"190270.55"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	71	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"190307.08"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	22	4	1	3	2	1	1	1	1	3	2	1	16	1	1
16	"190527.79"	0	0	0	3	2	2	0	0	0	2	2	1	1	1	1	3	1	1	50	10	2	2	1	1	1	1	1	6	4	1	16	1	1
16	"190589.49"	0	0	0	4	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	31	6	1	3	2	1	1	1	1	3	2	1	16	1	1
16	"190665.1"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	72	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"190727.88"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	34	6	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"190797.61"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	2	1	1	24	4	1	1	1	1	1	1	1	5	3	1	16	1	1
16	"191797.2"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	75	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"191834.34"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"192247.74"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	3	1	1	38	7	1	1	1	1	1	1	1	8	3	1	16	1	1
16	"192316.39"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	2	1	1	41	8	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"192506.96"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	77	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"192522.3"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"192811.23"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	51	10	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"192982.41"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	3	1	1	53	10	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"193150.45"	0	0	0	5	2	2	1	1	1	1	1	-888	1	1	1	4	2	2	34	6	1	1	1	1	1	1	1	1	1	1	16	1	1
16	"193488.72"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"193556.62"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	3	1	1	59	11	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"194039.13"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	1	1	1	57	11	2	5	3	3	1	1	1	5	3	1	16	1	1
16	"194063.36"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	2	1	1	46	9	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"194142.59"	0	0	0	2	1	1	0	0	0	4	3	2	0	0	0	2	1	1	51	10	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"194548.45"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"194648.27"	0	0	0	3	2	2	0	0	0	2	2	1	0	0	0	2	1	1	65	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"194782.15"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	1	1	1	53	10	2	2	1	1	1	1	1	0	0	1	16	1	1
16	"194844.25"	0	0	0	1	1	1	0	0	0	3	3	2	1	1	1	1	1	1	49	9	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"195209.1"	0	0	0	3	2	2	1	1	1	1	1	-888	2	2	1	2	1	1	40	8	2	3	2	1	1	1	1	5	3	1	16	1	1
16	"195317.25"	0	0	0	2	1	1	0	0	0	3	3	2	2	2	1	1	1	1	44	8	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"195390.94"	0	0	0	3	2	2	0	0	0	4	3	2	0	0	0	2	1	1	53	10	2	1	1	1	1	1	1	9	4	1	16	1	1
16	"195795.36"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	62	12	3	8	5	3	1	1	1	0	0	1	16	1	1
16	"196230.02"	0	0	0	1	1	1	0	0	0	3	3	2	0	0	0	4	2	2	68	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"196375.63"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	69	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"196709.82"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	4	2	2	36	7	1	1	1	1	1	1	1	7	2	1	16	1	1
16	"196922.09"	0	0	0	2	1	1	0	0	0	2	2	1	0	0	0	2	1	1	51	10	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"197073.83"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	78	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"197291.85"	0	0	0	2	1	1	0	0	0	4	3	2	1	1	1	1	1	1	50	10	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"197330.11"	0	0	0	5	2	2	0	0	0	2	2	1	2	2	1	3	1	1	41	8	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"197528.45"	0	0	0	2	1	1	1	1	1	2	2	1	0	0	0	2	1	1	35	7	1	1	1	1	1	1	1	3	2	1	16	1	1
16	"197567.41"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	61	12	3	5	3	3	1	1	1	6	4	1	16	1	1
16	"197694.44"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	53	10	2	5	3	3	1	1	1	3	2	1	16	1	1
16	"197820.51"	0	0	0	2	1	1	0	0	0	2	2	1	1	1	1	2	1	1	41	8	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"198183.74"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	76	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"198384.73"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	4	2	2	70	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"198626.79"	0	0	0	2	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	41	8	2	6	4	3	1	1	1	2	1	1	16	1	1
16	"198680.29"	0	0	0	4	2	2	0	0	0	2	2	1	0	0	0	4	2	2	22	4	1	6	4	3	1	1	1	0	0	1	16	1	1
16	"198763.77"	0	0	0	2	1	1	0	0	0	2	2	1	4	3	1	1	1	1	44	8	2	3	2	1	1	1	1	5	3	1	16	1	1
16	"198970.52"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	77	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"199112.79"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	48	9	2	1	1	1	1	1	1	9	4	1	16	1	1
16	"199130.36"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	72	14	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"199207.43"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	4	2	2	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"199261.85"	0	0	0	5	2	2	0	0	0	4	3	2	0	0	0	4	2	2	20	4	1	6	4	3	1	1	1	7	2	1	16	1	1
16	"199357.86"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	2	1	1	58	11	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"199746.58"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	79	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"199770.36"	0	0	0	2	1	1	0	0	0	3	3	2	1	1	1	2	1	1	40	8	2	1	1	1	1	1	1	1	1	1	16	1	1
16	"200106.77"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	3	1	1	42	8	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"200195.59"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	1	1	1	69	13	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"200265.8"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	2	1	1	76	15	3	5	3	3	1	1	1	0	0	1	16	1	1
16	"200350.91"	0	0	0	5	2	2	1	1	1	1	1	-888	1	1	1	3	1	1	40	8	2	1	1	1	1	1	1	5	3	1	16	1	1
16	"200525.37"	0	0	0	1	1	1	0	0	0	3	3	2	1	1	1	3	1	1	53	10	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"201021.91"	0	0	0	3	2	2	0	0	0	1	1	-888	0	0	0	3	1	1	58	11	2	1	1	1	1	1	1	8	3	1	16	1	1
16	"201049.53"	0	0	0	1	1	1	0	0	0	2	2	1	0	0	0	3	1	1	55	11	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"201273.25"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	2	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"201538.73"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	3	1	1	50	10	2	1	1	1	1	1	1	6	4	1	16	1	1
16	"202073.43"	0	0	0	4	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	42	8	2	8	5	3	1	1	1	0	0	1	16	1	1
16	"202144.8"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	80	16	4	5	3	3	1	1	1	0	0	1	16	1	1
16	"202458.65"	0	0	0	5	2	2	0	0	0	1	1	-888	0	0	0	4	2	2	24	4	1	1	1	1	1	1	1	2	1	1	16	1	1
16	"202587.09"	0	0	0	2	1	1	0	0	0	2	2	1	2	2	1	2	1	1	46	9	2	1	1	1	1	1	1	2	1	1	16	1	1
16	"202636.1"	0	0	0	5	2	2	0	0	0	2	2	1	0	0	0	2	1	1	40	8	2	1	1	1	1	1	1	3	2	1	16	1	1
16	"202754.94"	0	0	0	1	1	1	0	0	0	1	1	-888	0	0	0	1	1	1	67	13	3	2	1	1	1	1	1	6	4	1	16	1	1
